Comparison Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
4/5/2022 0:00,20215799,2021,CY 2008,20218,Q2-2008,202158,April 2008,10,April,4,Tuesday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/6/2022 0:00,20215826,2021,CY 2008,20218,Q2-2008,202158,April 2008,10,April,4,Wednesday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/7/2022 0:00,20215853,2021,CY 2008,20218,Q2-2008,202158,April 2008,10,April,4,Thursday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/8/2022 0:00,20215880,2021,CY 2008,20218,Q2-2008,202159,April 2008,10,April,4,Friday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/9/2022 0:00,20215907,2021,CY 2008,20218,Q2-2008,202159,April 2008,10,April,4,Saturday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/10/2022 0:00,20215934,2021,CY 2008,20218,Q2-2008,202159,April 2008,10,April,4,Sunday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/11/2022 0:00,20215961,2021,CY 2008,20219,Q2-2008,202159,April 2008,10,April,4,Monday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/12/2022 0:00,20215987,2021,CY 2008,20219,Q2-2008,202160,April 2008,10,April,4,Tuesday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/13/2022 0:00,20216014,2022,CY 2008,20219,Q2-2008,202160,April 2008,10,April,4,Wednesday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/14/2022 0:00,20216041,2022,CY 2008,20219,Q2-2008,202160,April 2008,10,April,4,Thursday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/15/2022 0:00,20216068,2022,CY 2008,20219,Q2-2008,202161,April 2008,10,April,4,Friday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/16/2022 0:00,20216095,2022,CY 2008,20219,Q2-2008,202161,April 2008,10,April,4,Saturday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/17/2022 0:00,20216122,2022,CY 2008,20219,Q2-2008,202161,April 2008,10,April,4,Sunday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/18/2022 0:00,20216149,2022,CY 2008,20219,Q2-2008,202161,April 2008,10,April,4,Monday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/19/2022 0:00,20216176,2022,CY 2008,20219,Q2-2008,202162,April 2008,10,April,4,Tuesday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/20/2022 0:00,20216203,2022,CY 2008,20219,Q2-2008,202162,April 2008,10,April,4,Wednesday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/21/2022 0:00,20216229,2022,CY 2008,20219,Q2-2008,202162,April 2008,10,April,4,Thursday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/22/2022 0:00,20216256,2022,CY 2008,20219,Q2-2008,202162,April 2008,10,April,4,Friday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/23/2022 0:00,20216283,2022,CY 2008,20219,Q2-2008,202163,April 2008,10,April,4,Saturday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/24/2022 0:00,20216310,2022,CY 2008,20219,Q2-2008,202163,April 2008,10,April,4,Sunday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/25/2022 0:00,20216337,2022,CY 2008,20219,Q2-2008,202163,April 2008,10,April,4,Monday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/26/2022 0:00,20216364,2022,CY 2008,20219,Q2-2008,202163,April 2008,10,April,4,Tuesday,2022,FY 2008,2,Q4,20226,Q4-2008,5,April,WeekEnd,0,None,None,None,Spring/Back to School
4/27/2022 0:00,20216391,2022,CY 2008,20219,Q2-2008,202164,April 2008,10,April,4,Wednesday,2022,FY 2008,2,Q4,20227,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/28/2022 0:00,20216418,2022,CY 2008,20219,Q2-2008,202164,April 2008,10,April,4,Thursday,2022,FY 2008,2,Q4,20227,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/29/2022 0:00,20216445,2022,CY 2008,20219,Q2-2008,202164,April 2008,10,April,4,Friday,2022,FY 2008,2,Q4,20227,Q4-2008,5,April,WorkDay,0,None,None,None,Spring/Back to School
4/30/2022 0:00,20216471,2022,CY 2008,20219,Q2-2008,202165,May 2008,10,May,4,Saturday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/1/2022 0:00,20216498,2022,CY 2008,20219,Q2-2008,202165,May 2008,10,May,4,Sunday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/2/2022 0:00,20216525,2022,CY 2008,20219,Q2-2008,202165,May 2008,10,May,4,Monday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/3/2022 0:00,20216552,2022,CY 2008,20219,Q2-2008,202165,May 2008,10,May,4,Tuesday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/4/2022 0:00,20216579,2022,CY 2008,20219,Q2-2008,202166,May 2008,10,May,4,Wednesday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/5/2022 0:00,20216606,2022,CY 2008,20219,Q2-2008,202166,May 2008,10,May,4,Thursday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/6/2022 0:00,20216633,2022,CY 2008,20219,Q2-2008,202166,May 2008,10,May,4,Friday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/7/2022 0:00,20216660,2022,CY 2008,20219,Q2-2008,202166,May 2008,10,May,4,Saturday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/8/2022 0:00,20216687,2022,CY 2008,20219,Q2-2008,202167,May 2008,10,May,4,Sunday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/9/2022 0:00,20216713,2022,CY 2008,20219,Q2-2008,202167,May 2008,10,May,4,Monday,2022,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/10/2022 0:00,20216740,2022,CY 2008,20219,Q2-2008,202167,May 2008,10,May,4,Tuesday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/11/2022 0:00,20216767,2022,CY 2008,20219,Q2-2008,202168,May 2008,10,May,4,Wednesday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/12/2022 0:00,20216794,2022,CY 2008,20219,Q2-2008,202168,May 2008,10,May,4,Thursday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/13/2022 0:00,20216821,2022,CY 2008,20219,Q2-2008,202168,May 2008,10,May,4,Friday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/14/2022 0:00,20216848,2022,CY 2008,20219,Q2-2008,202168,May 2008,10,May,4,Saturday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/15/2022 0:00,20216875,2022,CY 2008,20219,Q2-2008,202169,May 2008,10,May,4,Sunday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/16/2022 0:00,20216902,2022,CY 2008,20219,Q2-2008,202169,May 2008,10,May,4,Monday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/17/2022 0:00,20216929,2022,CY 2008,20219,Q2-2008,202169,May 2008,10,May,4,Tuesday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/18/2022 0:00,20216955,2022,CY 2008,20220,Q2-2008,202169,May 2008,10,May,4,Wednesday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/19/2022 0:00,20216982,2022,CY 2008,20220,Q2-2008,202170,May 2008,10,May,4,Thursday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/20/2022 0:00,20217009,2022,CY 2008,20220,Q2-2008,202170,May 2008,10,May,4,Friday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/21/2022 0:00,20217036,2022,CY 2008,20220,Q2-2008,202170,May 2008,10,May,4,Saturday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/22/2022 0:00,20217063,2022,CY 2008,20220,Q2-2008,202170,May 2008,10,May,4,Sunday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/23/2022 0:00,20217090,2022,CY 2008,20220,Q2-2008,202171,May 2008,10,May,4,Monday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/24/2022 0:00,20217117,2022,CY 2008,20220,Q2-2008,202171,May 2008,10,May,4,Tuesday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/25/2022 0:00,20217144,2022,CY 2008,20220,Q2-2008,202171,May 2008,10,May,4,Wednesday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/26/2022 0:00,20217171,2022,CY 2008,20220,Q2-2008,202172,May 2008,10,May,4,Thursday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/27/2022 0:00,20217197,2022,CY 2008,20220,Q2-2008,202172,May 2008,10,May,4,Friday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/28/2022 0:00,20217224,2022,CY 2008,20220,Q2-2008,202172,May 2008,10,May,4,Saturday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/29/2022 0:00,20217251,2022,CY 2008,20220,Q2-2008,202172,May 2008,10,May,4,Sunday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WorkDay,0,None,None,None,Tax Time/Summer
5/30/2022 0:00,20217278,2022,CY 2008,20220,Q2-2008,202173,May 2008,10,May,4,Monday,2023,FY 2008,2,Q4,20227,Q4-2008,5,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/31/2022 0:00,20217305,2022,CY 2008,20220,Q2-2008,202173,June 2008,10,June,4,Tuesday,2023,FY 2008,2,Q4,20227,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/1/2022 0:00,20217332,2022,CY 2008,20220,Q2-2008,202173,June 2008,10,June,4,Wednesday,2023,FY 2008,2,Q4,20227,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/2/2022 0:00,20217359,2022,CY 2008,20220,Q2-2008,202173,June 2008,10,June,4,Thursday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/3/2022 0:00,20217386,2022,CY 2008,20220,Q2-2008,202174,June 2008,10,June,4,Friday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/4/2022 0:00,20217413,2022,CY 2008,20220,Q2-2008,202174,June 2008,10,June,4,Saturday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/5/2022 0:00,20217439,2022,CY 2008,20220,Q2-2008,202174,June 2008,10,June,4,Sunday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/6/2022 0:00,20217466,2022,CY 2008,20220,Q2-2008,202174,June 2008,10,June,4,Monday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/7/2022 0:00,20217493,2022,CY 2008,20220,Q2-2008,202175,June 2008,10,June,4,Tuesday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/8/2022 0:00,20217520,2022,CY 2008,20220,Q2-2008,202175,June 2008,10,June,4,Wednesday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/9/2022 0:00,20217547,2022,CY 2008,20220,Q2-2008,202175,June 2008,10,June,4,Thursday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/10/2022 0:00,20217574,2022,CY 2008,20220,Q2-2008,202176,June 2008,10,June,4,Friday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/11/2022 0:00,20217601,2022,CY 2008,20220,Q2-2008,202176,June 2008,10,June,4,Saturday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/12/2022 0:00,20217628,2022,CY 2008,20220,Q2-2008,202176,June 2008,10,June,4,Sunday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/13/2022 0:00,20217655,2022,CY 2008,20220,Q2-2008,202176,June 2008,10,June,4,Monday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/14/2022 0:00,20217681,2022,CY 2008,20220,Q2-2008,202177,June 2008,10,June,4,Tuesday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/15/2022 0:00,20217708,2022,CY 2008,20220,Q2-2008,202177,June 2008,10,June,4,Wednesday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/16/2022 0:00,20217735,2022,CY 2008,20220,Q2-2008,202177,June 2008,10,June,4,Thursday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/17/2022 0:00,20217762,2022,CY 2008,20220,Q2-2008,202177,June 2008,10,June,4,Friday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/18/2022 0:00,20217789,2022,CY 2008,20220,Q2-2008,202178,June 2008,10,June,4,Saturday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/19/2022 0:00,20217816,2022,CY 2008,20220,Q2-2008,202178,June 2008,10,June,4,Sunday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/20/2022 0:00,20217843,2022,CY 2008,20220,Q2-2008,202178,June 2008,10,June,4,Monday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/21/2022 0:00,20217870,2022,CY 2008,20220,Q2-2008,202179,June 2008,10,June,4,Tuesday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/22/2022 0:00,20217897,2022,CY 2008,20220,Q2-2008,202179,June 2008,10,June,4,Wednesday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/23/2022 0:00,20217923,2022,CY 2008,20220,Q2-2008,202179,June 2008,10,June,4,Thursday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/24/2022 0:00,20217950,2022,CY 2008,20221,Q2-2008,202179,June 2008,10,June,4,Friday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/25/2022 0:00,20217977,2022,CY 2008,20221,Q2-2008,202180,June 2008,10,June,4,Saturday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/26/2022 0:00,20218004,2022,CY 2008,20221,Q2-2008,202180,June 2008,10,June,4,Sunday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/27/2022 0:00,20218031,2022,CY 2008,20221,Q2-2008,202180,June 2008,10,June,4,Monday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/28/2022 0:00,20218058,2022,CY 2008,20221,Q2-2008,202180,June 2008,10,June,4,Tuesday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WeekEnd,0,None,None,None,None
6/29/2022 0:00,20218085,2022,CY 2008,20221,Q2-2008,202181,June 2008,10,June,4,Wednesday,2023,FY 2008,2,Q4,20228,Q4-2008,5,June,WorkDay,0,None,None,None,None
6/30/2022 0:00,20218112,2022,CY 2008,20221,Q3-2008,202181,July 2008,10,July,4,Thursday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/1/2022 0:00,20218139,2022,CY 2008,20221,Q3-2008,202181,July 2008,10,July,4,Friday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/2/2022 0:00,20218165,2022,CY 2008,20221,Q3-2008,202181,July 2008,10,July,4,Saturday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/3/2022 0:00,20218192,2022,CY 2008,20221,Q3-2008,202182,July 2008,10,July,4,Sunday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/4/2022 0:00,20218219,2022,CY 2008,20221,Q3-2008,202182,July 2008,10,July,4,Monday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WeekEnd,0,None,Back to School,Back to School,None
7/5/2022 0:00,20218246,2022,CY 2008,20221,Q3-2008,202182,July 2008,10,July,4,Tuesday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WeekEnd,0,None,Back to School,Back to School,None
7/6/2022 0:00,20218273,2022,CY 2008,20221,Q3-2008,202183,July 2008,10,July,4,Wednesday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/7/2022 0:00,20218300,2022,CY 2008,20221,Q3-2008,202183,July 2008,10,July,4,Thursday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/8/2022 0:00,20218327,2022,CY 2008,20221,Q3-2008,202183,July 2008,10,July,4,Friday,2023,FY 2009,2,Q1,20228,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/9/2022 0:00,20218354,2022,CY 2008,20221,Q3-2008,202183,July 2008,10,July,4,Saturday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/10/2022 0:00,20218381,2022,CY 2008,20221,Q3-2008,202184,July 2008,10,July,4,Sunday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/11/2022 0:00,20218407,2022,CY 2008,20221,Q3-2008,202184,July 2008,10,July,4,Monday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WeekEnd,0,None,Back to School,Back to School,None
7/12/2022 0:00,20218434,2022,CY 2008,20221,Q3-2008,202184,July 2008,10,July,4,Tuesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WeekEnd,0,None,Back to School,Back to School,None
7/13/2022 0:00,20218461,2022,CY 2008,20221,Q3-2008,202184,July 2008,10,July,4,Wednesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/14/2022 0:00,20218488,2022,CY 2008,20221,Q3-2008,202185,July 2008,10,July,4,Thursday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/15/2022 0:00,20218515,2022,CY 2008,20221,Q3-2008,202185,July 2008,10,July,4,Friday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/16/2022 0:00,20218542,2022,CY 2008,20221,Q3-2008,202185,July 2008,10,July,4,Saturday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/17/2022 0:00,20218569,2022,CY 2008,20221,Q3-2008,202186,July 2008,10,July,4,Sunday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/18/2022 0:00,20218596,2022,CY 2008,20221,Q3-2008,202186,July 2008,10,July,4,Monday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WeekEnd,0,None,Back to School,Back to School,None
7/19/2022 0:00,20218623,2022,CY 2008,20221,Q3-2008,202186,July 2008,10,July,4,Tuesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WeekEnd,0,None,Back to School,Back to School,None
7/20/2022 0:00,20218649,2022,CY 2008,20221,Q3-2008,202186,July 2008,10,July,4,Wednesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/21/2022 0:00,20218676,2022,CY 2008,20221,Q3-2008,202187,July 2008,10,July,4,Thursday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/22/2022 0:00,20218703,2022,CY 2008,20221,Q3-2008,202187,July 2008,10,July,4,Friday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/23/2022 0:00,20218730,2022,CY 2008,20221,Q3-2008,202187,July 2008,10,July,4,Saturday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/24/2022 0:00,20218757,2022,CY 2008,20221,Q3-2008,202187,July 2008,10,July,4,Sunday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/25/2022 0:00,20218784,2022,CY 2008,20221,Q3-2008,202188,July 2008,10,July,4,Monday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WeekEnd,0,None,Back to School,Back to School,None
7/26/2022 0:00,20218811,2022,CY 2008,20221,Q3-2008,202188,July 2008,10,July,4,Tuesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WeekEnd,0,None,Back to School,Back to School,None
7/27/2022 0:00,20218838,2022,CY 2008,20221,Q3-2008,202188,July 2008,10,July,4,Wednesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/28/2022 0:00,20218865,2022,CY 2008,20221,Q3-2008,202188,July 2008,10,July,4,Thursday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/29/2022 0:00,20218891,2022,CY 2008,20221,Q3-2008,202189,July 2008,10,July,4,Friday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/30/2022 0:00,20218918,2022,CY 2008,20221,Q3-2008,202189,July 2008,10,July,4,Saturday,2023,FY 2009,2,Q1,20229,Q1-2009,5,July,WorkDay,0,None,Back to School,Back to School,None
7/31/2022 0:00,20218945,2022,CY 2008,20222,Q3-2008,202189,August 2008,10,August,4,Sunday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/1/2022 0:00,20218972,2022,CY 2008,20222,Q3-2008,202190,August 2008,10,August,4,Monday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/2/2022 0:00,20218999,2022,CY 2008,20222,Q3-2008,202190,August 2008,10,August,4,Tuesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/3/2022 0:00,20219026,2022,CY 2008,20222,Q3-2008,202190,August 2008,10,August,4,Wednesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/4/2022 0:00,20219053,2022,CY 2008,20222,Q3-2008,202190,August 2008,10,August,4,Thursday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/5/2022 0:00,20219080,2022,CY 2008,20222,Q3-2008,202191,August 2008,10,August,4,Friday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/6/2022 0:00,20219107,2022,CY 2008,20222,Q3-2008,202191,August 2008,10,August,4,Saturday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/7/2022 0:00,20219133,2022,CY 2008,20222,Q3-2008,202191,August 2008,10,August,4,Sunday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/8/2022 0:00,20219160,2022,CY 2008,20222,Q3-2008,202191,August 2008,10,August,4,Monday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/9/2022 0:00,20219187,2022,CY 2008,20222,Q3-2008,202192,August 2008,10,August,4,Tuesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/10/2022 0:00,20219214,2022,CY 2008,20222,Q3-2008,202192,August 2008,10,August,4,Wednesday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/11/2022 0:00,20219241,2022,CY 2008,20222,Q3-2008,202192,August 2008,10,August,4,Thursday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/12/2022 0:00,20219268,2022,CY 2008,20222,Q3-2008,202193,August 2008,10,August,4,Friday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/13/2022 0:00,20219295,2022,CY 2008,20222,Q3-2008,202193,August 2008,10,August,4,Saturday,2023,FY 2009,2,Q1,20229,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/14/2022 0:00,20219322,2022,CY 2008,20222,Q3-2008,202193,August 2008,10,August,4,Sunday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/15/2022 0:00,20219349,2022,CY 2008,20222,Q3-2008,202193,August 2008,10,August,4,Monday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
